Transaction_ID,Customer_ID,Account_Type,Total_Balance,Transaction_Amount,Investment_Amount,Investment_Type,Transaction_Date
302982,205075,Current,71766,600.0,46801,Recurring Deposit,2022-06-20
302983,203783,Savings,85638,1958.0,44684,Fixed Deposit,2024-06-11
302984,205867,Savings,67805,3412.0,16348,Fixed Deposit,2022-05-12
302985,205667,Business,23307,329.0,35268,Recurring Deposit,2022-07-14
302986,208717,Current,9615,345.0,15855,Recurring Deposit,2025-01-22
302987,204058,Savings,89487,200.0,19648,Recurring Deposit,2022-06-04
302988,208482,Business,69284,2956.0,43052,Recurring Deposit,2022-03-30
302989,203703,Business,41182,3100.0,34046,Mutual Fund,2023-12-21
302990,201710,Business,54969,1793.0,16460,Fixed Deposit,2022-10-20
302991,205411,Savings,85699,1168.0,27521,Fixed Deposit,2024-11-24
302992,206776,Savings,82676,4269.0,22074,Fixed Deposit,2023-03-15
302993,207144,Current,46469,356.0,18457,Mutual Fund,2022-07-04
302994,205817,Savings,17935,1226.0,17050,Fixed Deposit,2022-11-10
302995,208684,Current,83832,1215.0,21457,Fixed Deposit,2022-04-04
302996,209630,Savings,95280,1360.0,3936,Mutual Fund,2023-02-23
302997,200867,Business,51534,2870.0,31776,Fixed Deposit,2024-05-14
302998,207000,Savings,25981,4279.0,26022,Recurring Deposit,2024-02-27
302999,205868,Current,90655,631.0,16912,Recurring Deposit,2023-10-21
303000,205961,Current,89893,4194.0,40890,Recurring Deposit,2022-06-22
303001,204557,Business,83574,957.0,17715,Mutual Fund,2024-11-04
303002,208687,Business,43359,3177.7720898138796,31754,Mutual Fund,2024-12-05
303003,208217,Business,84509,2240.0,47303,Fixed Deposit,2025-01-19
303004,208957,Current,97911,3132.0,9116,Fixed Deposit,2024-11-02
303005,203026,Savings,10939,2459.0,8756,Recurring Deposit,2024-04-09
303006,206173,Savings,5056,2441.0,25512,Mutual Fund,2025-01-08
303007,203430,Current,60111,2880.0,11016,Fixed Deposit,2024-04-16
303008,201902,Current,62847,4793.0,35484,Recurring Deposit,2022-04-14
303009,204945,Current,63031,4637.0,40939,Fixed Deposit,2022-03-31
303010,203329,Current,94042,2777.0,16479,Recurring Deposit,2024-06-24
303011,200333,Savings,28343,4817.0,16105,Recurring Deposit,2024-07-24
303012,201427,Business,66401,3883.0,48381,Fixed Deposit,2023-12-19
303013,209657,Savings,39296,4781.0,30562,Recurring Deposit,2022-04-08
303014,205350,Current,14438,562.0,40366,Fixed Deposit,2022-04-15
303015,203617,Business,75669,1442.0,21711,Fixed Deposit,2024-06-20
303016,200571,Savings,62295,986.863687638547,38244,Fixed Deposit,2023-05-21
303017,200801,Current,27496,1610.0,41733,Recurring Deposit,2024-06-30
303018,201188,Current,28057,4106.0,20530,Mutual Fund,2023-06-09
303019,208386,Current,30818,1016.0,38802,Mutual Fund,2022-04-16
303020,208318,Savings,86169,3399.0,44190,Fixed Deposit,2024-05-09
303021,204320,Savings,58248,2963.0,18166,Recurring Deposit,2025-03-09
303022,203294,Savings,21208,2121.300320559561,22830,Mutual Fund,2025-01-31
303023,202611,Current,69422,3582.0,8228,Mutual Fund,2024-01-18
303024,204651,Savings,19149,874.0,10026,Mutual Fund,2022-12-24
303025,209813,Business,8835,3276.0,43778,Recurring Deposit,2022-09-03
303026,204250,Business,10375,1341.0,11333,Fixed Deposit,2022-08-17
303027,203732,Current,86511,2422.0,14231,Recurring Deposit,2024-06-12
303028,206156,Business,32531,1035.0,31652,Recurring Deposit,2022-11-07
303029,202452,Current,37959,1437.0,39415,Recurring Deposit,2023-03-30
303030,200809,Savings,55395,4605.0,30325,Recurring Deposit,2023-01-13
303031,208416,Current,96087,3629.0,39835,Recurring Deposit,2024-11-07
303032,207007,Current,41642,4999.0,15933,Recurring Deposit,2024-06-15
303033,204399,Savings,53870,399.0,48985,Mutual Fund,2023-04-17
303034,200219,Current,39021,2144.0,31611,Recurring Deposit,2023-09-22
303035,207793,Current,3524,3171.0,40689,Fixed Deposit,2023-05-10
303036,208469,Business,68756,4003.0,32289,Fixed Deposit,2023-11-27
303037,206113,Current,47778,2786.0,22276,Mutual Fund,2022-07-21
303038,208720,Business,91426,1914.0,13931,Fixed Deposit,2023-10-21
303039,208672,Current,95040,172.0,47558,Recurring Deposit,2023-12-11
303040,203173,Savings,72460,1154.0,6325,Fixed Deposit,2024-03-03
303041,202841,Savings,22585,1514.0,8556,Mutual Fund,2024-08-14
303042,204774,Business,23467,4394.0,11819,Mutual Fund,2023-04-02
303043,205190,Current,56286,2528.0,38066,Fixed Deposit,2025-03-08
303044,201982,Current,29224,4909.0,5469,Recurring Deposit,2023-03-06
303045,202776,Current,98632,2321.0,19904,Fixed Deposit,2023-06-29
303046,206895,Business,23427,4096.0,2547,Mutual Fund,2025-02-15
303047,209906,Business,6970,3900.0,40262,Recurring Deposit,2022-07-24
303048,201181,Business,69704,332.0,4914,Mutual Fund,2024-12-30
303049,204648,Business,12022,1921.0,27591,Recurring Deposit,2024-12-24
303050,208096,Business,88276,1558.0,1842,Mutual Fund,2022-05-09
303051,202097,Business,3390,3894.0,10286,Fixed Deposit,2022-08-13
303052,208126,Savings,60046,3672.0,21289,Recurring Deposit,2023-12-10
303053,207078,Savings,99765,1665.0,16680,Mutual Fund,2023-10-31
303054,206545,Current,85300,3461.0,47680,Mutual Fund,2023-10-27
303055,202803,Current,14287,1855.0,30512,Mutual Fund,2024-07-26
303056,202673,Business,24835,2422.0,33813,Fixed Deposit,2024-03-29
303057,205376,Savings,90502,4201.0,13636,Fixed Deposit,2022-06-16
303058,208607,Business,22131,3316.0,7162,Mutual Fund,2024-12-04
303059,203160,Savings,68852,3272.0,41564,Mutual Fund,2022-04-04
303060,202569,Savings,62954,702.0,29276,Fixed Deposit,2025-03-16
303061,207550,Savings,81446,3315.0,48516,Fixed Deposit,2022-12-12
303062,207644,Savings,16423,3623.0,8796,Recurring Deposit,2022-07-27
303063,203774,Business,90419,122.0,22781,Mutual Fund,2024-05-05
303064,207401,Business,33596,3366.0,37535,Fixed Deposit,2024-01-24
303065,202613,Business,53349,3617.0,44477,Mutual Fund,2024-12-16
303066,206119,Savings,31529,2491.0,17860,Recurring Deposit,2023-08-17
303067,201686,Current,26951,2034.0,47614,Recurring Deposit,2024-08-16
303068,200838,Business,33712,4142.0,13199,Mutual Fund,2022-08-16
303069,206449,Business,41592,678.0,30401,Fixed Deposit,2024-06-18
303070,209123,Current,61536,2614.0,33446,Recurring Deposit,2022-05-26
303071,202309,Business,11295,4367.0,20285,Mutual Fund,2023-03-12
303072,204972,Business,23641,4681.0,30605,Fixed Deposit,2023-02-12
303073,203947,Savings,83642,4902.0,28272,Mutual Fund,2025-02-28
303074,204164,Current,85486,4238.0,40892,Mutual Fund,2024-08-17
303075,200082,Current,20363,1604.0093950695364,8779,Fixed Deposit,2024-03-28
303076,208961,Current,24847,846.0,6809,Mutual Fund,2023-05-16
303077,209002,Business,2193,4001.0,6615,Mutual Fund,2022-06-01
303078,208662,Current,21643,1518.0,20295,Fixed Deposit,2022-07-14
303079,203623,Savings,57176,4674.0,29797,Mutual Fund,2025-02-16
303080,205123,Current,39694,3308.0,22729,Fixed Deposit,2023-05-30
303081,206730,Current,54112,3049.0,12068,Fixed Deposit,2024-07-11
303082,205224,Savings,87767,4436.0,5633,Recurring Deposit,2024-08-12
303083,208313,Business,39615,3737.0,42077,Recurring Deposit,2025-01-06
303084,201890,Savings,94769,2977.0,45495,Mutual Fund,2022-05-11
303085,208044,Savings,3890,732.0,8397,Mutual Fund,2022-12-24
303086,204784,Current,95053,4430.0,19672,Mutual Fund,2023-07-22
303087,209602,Current,52029,4533.0,46058,Fixed Deposit,2022-04-14
303088,206094,Current,16159,698.0,26068,Fixed Deposit,2023-02-05
303089,200316,Current,15750,3302.0,28811,Recurring Deposit,2024-09-17
303090,200504,Savings,16616,995.0,35632,Recurring Deposit,2022-10-30
303091,208624,Business,83866,4686.0,37730,Mutual Fund,2023-11-29
303092,208783,Business,58535,1382.0,31192,Fixed Deposit,2022-07-18
303093,206407,Current,41172,1062.0,28611,Fixed Deposit,2023-06-28
303094,207268,Current,62136,1410.0,2990,Fixed Deposit,2022-11-28
303095,200600,Current,30023,3498.0,49217,Recurring Deposit,2024-08-13
303096,203479,Business,17244,4762.0,18728,Recurring Deposit,2023-03-29
303097,202452,Savings,33515,1070.0,25168,Fixed Deposit,2024-08-17
303098,201147,Savings,61154,2239.0,11092,Fixed Deposit,2023-11-15
303099,204359,Business,89412,991.0,19024,Fixed Deposit,2025-02-04
303100,208850,Savings,3857,2375.0,38713,Mutual Fund,2024-07-07
303101,206941,Business,71606,3281.0,49119,Fixed Deposit,2023-08-18
303102,201114,Savings,99456,2428.0,31924,Fixed Deposit,2023-11-07
303103,209187,Savings,86890,2697.0,40311,Recurring Deposit,2022-10-24
303104,206515,Current,48371,2975.0,25690,Fixed Deposit,2025-02-23
303105,208552,Business,63375,3256.0,47940,Recurring Deposit,2022-07-20
303106,206906,Business,96519,1321.0,41724,Recurring Deposit,2024-05-06
303107,203784,Current,27929,3247.0,4464,Recurring Deposit,2023-09-09
303108,209900,Current,28715,1076.0,39876,Fixed Deposit,2022-06-12
303109,205695,Business,99588,1296.0,21171,Mutual Fund,2022-08-19
303110,205661,Business,19974,711.0,9455,Mutual Fund,2024-01-28
303111,205565,Current,72135,723.0,12745,Fixed Deposit,2023-03-16
303112,207337,Business,29695,4963.0,23702,Recurring Deposit,2022-07-17
303113,209371,Current,45042,1549.0,39099,Recurring Deposit,2023-09-01
303114,203641,Business,7782,2781.0,47799,Mutual Fund,2024-10-16
303115,201054,Current,28933,4288.0,13652,Fixed Deposit,2024-10-29
303116,207001,Business,28632,1992.0,28192,Recurring Deposit,2024-10-01
303117,205731,Business,87802,3713.0,48454,Fixed Deposit,2023-11-27
303118,206510,Savings,79597,4004.0,23951,Fixed Deposit,2023-08-10
303119,204211,Business,56425,3759.0,30426,Mutual Fund,2022-05-06
303120,203595,Current,38606,1929.0,17033,Recurring Deposit,2024-11-30
303121,205420,Savings,72442,3511.0,23915,Fixed Deposit,2023-05-19
303122,208513,Current,91351,1905.0,44697,Mutual Fund,2024-02-18
303123,202919,Current,8719,581.0,32993,Recurring Deposit,2024-04-21
303124,205535,Current,25721,4030.0,44398,Recurring Deposit,2023-03-10
303125,202472,Current,10507,4956.0,1383,Mutual Fund,2023-09-24
303126,204278,Business,31007,3404.0,12945,Mutual Fund,2024-07-27
303127,203908,Current,50459,3404.0,22605,Recurring Deposit,2023-10-25
303128,204612,Savings,58141,3132.0,31144,Mutual Fund,2024-01-20
303129,203062,Savings,51036,2925.0,4889,Fixed Deposit,2023-01-03
303130,206514,Current,8797,2186.0,49761,Mutual Fund,2025-02-08
303131,207138,Business,75353,2755.0,37397,Fixed Deposit,2024-09-16
303132,208100,Savings,60923,325.0,22335,Fixed Deposit,2025-01-10
303133,207521,Business,93388,3066.0,23569,Mutual Fund,2023-11-01
303134,202715,Savings,57101,2627.0,19252,Fixed Deposit,2022-08-01
303135,207482,Current,55291,2490.0,35533,Mutual Fund,2024-11-05
303136,205819,Savings,85227,2554.0,13425,Fixed Deposit,2023-06-22
303137,205300,Current,73688,2937.0,24321,Recurring Deposit,2023-04-07
303138,202727,Business,79437,3446.0,29541,Mutual Fund,2022-07-13
303139,202428,Savings,52396,738.0,24937,Mutual Fund,2022-07-26
303140,203379,Savings,38253,4869.0,8392,Recurring Deposit,2023-05-11
303141,204618,Current,59046,2015.0,20802,Recurring Deposit,2022-11-15
303142,208881,Business,58689,125.0,11949,Recurring Deposit,2023-11-01
303143,202170,Current,93800,1811.0,22180,Recurring Deposit,2024-11-29
303144,206325,Current,41063,1680.0,3489,Mutual Fund,2022-11-15
303145,205425,Business,72793,486.0,48666,Fixed Deposit,2023-11-16
303146,202800,Current,36774,1079.0,16615,Recurring Deposit,2023-07-25
303147,202303,Current,86198,1051.0,22326,Recurring Deposit,2023-10-02
303148,200212,Business,3895,4680.0,43157,Mutual Fund,2022-09-02
303149,204994,Savings,25406,3985.0,41777,Fixed Deposit,2022-08-10
303150,201320,Business,32848,190.5130830711105,25412,Fixed Deposit,2022-03-29
303151,208095,Business,57021,665.0,10763,Mutual Fund,2023-07-12
303152,206871,Business,50077,3964.0,11931,Mutual Fund,2024-02-09
303153,201214,Current,83628,4860.0,24125,Fixed Deposit,2023-10-01
303154,208082,Business,17644,1876.0,5574,Fixed Deposit,2023-05-14
303155,208320,Current,45809,2338.0,41422,Mutual Fund,2022-08-26
303156,209248,Business,93021,2203.0,10921,Recurring Deposit,2022-10-12
303157,205563,Business,86155,3197.0,27288,Recurring Deposit,2022-08-03
303158,203286,Current,26250,4305.0,37805,Fixed Deposit,2023-01-06
303159,209969,Current,59670,3107.0,27194,Mutual Fund,2024-01-19
303160,207660,Savings,57207,2598.0,2178,Recurring Deposit,2024-02-16
303161,201781,Savings,31884,4348.0,5549,Mutual Fund,2024-08-02
303162,206333,Current,91025,1198.7792003912846,1001,Mutual Fund,2024-07-29
303163,201838,Savings,84183,1853.8250669989088,46049,Fixed Deposit,2024-05-25
303164,209616,Current,32271,1111.0,5598,Mutual Fund,2023-12-14
303165,202440,Savings,80375,1048.3726860074753,44054,Mutual Fund,2022-08-28
303166,201106,Savings,99500,3785.0,22129,Mutual Fund,2022-04-30
303167,203002,Current,67610,3532.0,18596,Fixed Deposit,2022-08-07
303168,205188,Business,24919,3708.0,26895,Fixed Deposit,2023-09-21
303169,203405,Current,86357,4388.0,22508,Fixed Deposit,2024-07-28
303170,209004,Savings,58581,867.0,41717,Fixed Deposit,2022-08-12
303171,203232,Savings,45367,1490.0,41024,Fixed Deposit,2024-10-03
303172,204202,Current,91818,3099.0,18093,Mutual Fund,2024-10-05
303173,203051,Savings,59432,4467.0,31027,Fixed Deposit,2023-08-06
303174,203877,Current,17173,643.0,21930,Recurring Deposit,2023-11-09
303175,207614,Savings,22855,4046.0,37462,Recurring Deposit,2022-04-09
303176,207307,Savings,56061,427.0,7385,Fixed Deposit,2023-06-17
303177,202882,Business,80179,4540.0,39038,Mutual Fund,2023-12-23
303178,200359,Current,61293,2543.0,37288,Recurring Deposit,2023-11-13
303179,207068,Business,50318,2599.0,18486,Fixed Deposit,2022-07-30
303180,202197,Business,65104,3618.0,6607,Fixed Deposit,2024-08-06
303181,205025,Savings,45628,3581.0,31284,Mutual Fund,2023-04-02
303182,205957,Current,37831,4639.0,5517,Mutual Fund,2024-08-25
303183,200098,Savings,19224,1965.0,26229,Fixed Deposit,2024-06-07
303184,207334,Current,14168,4768.0,34682,Recurring Deposit,2022-12-09
303185,202703,Business,39414,2152.0,44144,Mutual Fund,2025-02-17
303186,209003,Savings,17160,4867.0,34568,Fixed Deposit,2023-11-02
303187,201875,Savings,21575,1219.0,4060,Fixed Deposit,2022-12-09
303188,207407,Business,46281,2937.0,39828,Fixed Deposit,2022-10-22
303189,209432,Business,78299,2979.0,43784,Fixed Deposit,2023-05-12
303190,205703,Current,6749,3515.0,4587,Fixed Deposit,2023-07-01
303191,205536,Savings,57518,4942.0,42297,Mutual Fund,2023-05-11
303192,200684,Business,95860,3660.0,6144,Recurring Deposit,2024-04-25
303193,202239,Current,9884,4723.0,19658,Mutual Fund,2022-11-02
303194,200898,Current,81038,2454.0,3293,Fixed Deposit,2022-06-27
303195,209879,Business,29613,2111.0,38222,Mutual Fund,2022-12-05
303196,205067,Savings,24432,1750.0,15752,Mutual Fund,2024-01-25
303197,206814,Business,2129,3096.0,21369,Mutual Fund,2023-05-23
303198,205446,Business,96097,486.0,39775,Recurring Deposit,2024-01-04
303199,201831,Current,62405,4080.0,1924,Fixed Deposit,2023-06-29
303200,205584,Current,58108,4159.0,34512,Fixed Deposit,2024-04-11
303201,202481,Current,82035,123.0,12598,Mutual Fund,2022-07-18
303202,208212,Business,34868,4118.0,36015,Mutual Fund,2023-10-02
303203,206164,Current,40805,277.0,34070,Mutual Fund,2023-04-16
303204,204411,Business,76825,4655.0,44640,Mutual Fund,2023-04-08
303205,200617,Business,63092,4570.0,42175,Mutual Fund,2024-11-15
303206,201088,Current,71323,3860.0,47952,Fixed Deposit,2024-04-29
303207,208340,Business,94658,4484.0,36519,Recurring Deposit,2024-09-28
303208,205302,Current,1347,1309.0,20595,Mutual Fund,2024-11-02
303209,207748,Business,40396,1285.0,36875,Recurring Deposit,2023-01-18
303210,207886,Business,50359,3009.0,12789,Mutual Fund,2024-03-01
303211,207789,Current,80476,2128.0,47559,Mutual Fund,2022-09-03
303212,204377,Business,48764,1581.0,12058,Recurring Deposit,2022-10-17
303213,207498,Business,41118,3014.0,21662,Mutual Fund,2023-07-07
303214,200112,Current,2545,1202.0,19587,Recurring Deposit,2022-03-31
303215,205332,Savings,55221,4382.0,36370,Fixed Deposit,2023-11-25
303216,209261,Current,50782,2686.0,45179,Fixed Deposit,2023-08-19
303217,209285,Savings,76867,484.0,10612,Fixed Deposit,2024-11-08
303218,202229,Business,52868,2855.0,17557,Recurring Deposit,2023-11-01
303219,205292,Savings,47190,1889.0,8084,Mutual Fund,2023-08-14
303220,209172,Current,45711,3013.0,10296,Mutual Fund,2024-02-02
303221,207671,Business,66154,1052.0,17413,Fixed Deposit,2023-08-22
303222,202357,Savings,48616,698.0,42391,Recurring Deposit,2024-01-18
303223,207092,Current,86286,4118.0,45647,Fixed Deposit,2024-12-26
303224,205342,Savings,58473,2102.0,8568,Recurring Deposit,2024-09-29
303225,206059,Current,41649,2270.0,26387,Mutual Fund,2022-10-18
303226,204438,Business,82566,1591.0,27194,Mutual Fund,2023-06-30
303227,206751,Current,36473,354.0,28720,Mutual Fund,2023-08-01
303228,203051,Savings,54382,2359.0,35986,Fixed Deposit,2024-10-13
303229,205239,Business,67308,383.0,12225,Mutual Fund,2025-03-05
303230,204093,Business,87428,2427.0,27752,Recurring Deposit,2023-01-27
303231,204485,Current,33707,3339.0,13050,Recurring Deposit,2024-04-03
303232,202981,Business,82079,3374.0,17492,Fixed Deposit,2023-07-22
303233,208021,Savings,43050,2875.0,34035,Fixed Deposit,2022-12-21
303234,205066,Business,75823,3092.0,23646,Fixed Deposit,2023-11-29
303235,203964,Current,34355,4811.0,15571,Recurring Deposit,2023-07-29
303236,204084,Current,57599,3832.0,21507,Mutual Fund,2023-06-16
303237,204860,Business,29946,3555.0,33876,Recurring Deposit,2025-03-04
303238,204651,Savings,86750,1958.0,36813,Fixed Deposit,2024-11-28
303239,201123,Business,65611,2977.0,20870,Recurring Deposit,2024-04-21
303240,209243,Business,50233,3509.0,46371,Mutual Fund,2024-08-31
303241,204671,Current,87823,4173.0,46260,Mutual Fund,2023-04-01
303242,200815,Business,71391,1181.0,45276,Fixed Deposit,2023-08-09
303243,200978,Savings,29286,2055.0,45650,Recurring Deposit,2023-10-26
303244,202858,Savings,49383,739.0,40411,Fixed Deposit,2023-05-30
303245,200682,Savings,85769,882.0,31260,Fixed Deposit,2023-11-21
303246,208140,Savings,66240,1441.0,19954,Fixed Deposit,2023-10-09
303247,203655,Savings,38499,1289.0,19315,Fixed Deposit,2022-09-13
303248,200780,Business,32750,2723.0,1214,Recurring Deposit,2024-08-12
303249,201442,Savings,44082,719.0,45601,Fixed Deposit,2023-01-25
303250,207818,Savings,70157,849.5677387530214,19037,Mutual Fund,2024-09-25
303251,204500,Business,51066,1834.0,33302,Fixed Deposit,2024-07-15
303252,202759,Business,6932,814.0,10278,Mutual Fund,2022-12-25
303253,205993,Savings,43643,1066.0,1991,Recurring Deposit,2025-02-12
303254,203120,Savings,77250,4092.0,19882,Fixed Deposit,2024-07-22
303255,202545,Current,87238,4132.0,19950,Recurring Deposit,2022-05-01
303256,204041,Savings,43712,3401.0,44397,Mutual Fund,2024-03-07
